drug,final_growth,phenotype,ESS 3-10,RSS 26-1,Wildtype
smex.B.3mM,14.3872611796373,Bleached,NA,NA,0.6
smex.B.3mM,17,Green,NA,NA,5.01254287376763
smex.B.3mM,15.450735417917,Green,NA,NA,8.97295404143097
smex.B.3mM,15.7296180153328,Bleached,NA,NA,5.37400904509832
smex.B.3mM,14,Bleached,NA,NA,3.20559668127442
smex.B.3mM,16.3362532632912,Bleached,NA,NA,1.38947458941538
smex.B.3mM,17.2208093862367,Bleached,NA,NA,6.2838669493648
smex.B.3mM,18.0670415487379,Bleached,NA,NA,4.52892029510224
smex.B.3mM,41.4970689119597,Bleached,NA,23.2333653120806,NA
smex.B.3mM,44.4808229007042,Green,NA,27.0364352746397,NA
smex.B.3mM,45.6152019742903,Green,NA,26.917909375332,NA
smex.B.3mM,45.7562328079129,Green,NA,23.328562693932,NA
smex.B.3mM,44,Bleached,NA,25.000174497673,NA
smex.B.3mM,46.7998852788163,Green,NA,23,NA
smex.B.3mM,46.9139689897645,Green,NA,25.0514804433927,NA
smex.B.3mM,47.6073674459253,Green,NA,22.0579679903104,NA
smex.B.3mM,47.8204217660023,Green,NA,25.1851570473786,NA
smex.B.3mM,50,Bleached,NA,19,NA
smex.B.3mM,48.1384436080912,Green,NA,23.0676222698322,NA
smex.B.3mM,48.1670657460494,Bleached,NA,28.2350832180881,NA
smex.B.3mM,48.4278428025091,Green,NA,20.9365882052653,NA
smex.B.3mM,48.6941760660773,Green,NA,25.433429903303,NA
smex.B.3mM,49.1852123355962,Green,NA,26.690007957917,NA
smex.B.3mM,52,Bleached,NA,23,NA
smex.B.3mM,49.4092209492855,Bleached,NA,26.6076307952089,NA
smex.B.3mM,49.5388215199574,Green,NA,25.4049405992604,NA
smex.B.3mM,49.8742962954154,Green,NA,28.2710705920929,NA
smex.B.3mM,49.9712131338622,Bleached,NA,26.6911706482393,NA
smex.B.3mM,50.0026281132725,Green,NA,23.8763827152351,NA
smex.B.3mM,50.0893408435781,Green,NA,26.2619512961688,NA
smex.B.3mM,50.3668553485035,Bleached,NA,26.8103066039311,NA
smex.B.3mM,45,Bleached,NA,28,NA
smex.B.3mM,50.5885743278285,Green,NA,26.3564416124075,NA
smex.B.3mM,50.7115930205927,Green,NA,27.8291797628127,NA
smex.B.3mM,50.8183152411124,Green,NA,23.2338541036961,NA
smex.B.3mM,50.901697506573,Green,NA,27.5928693392259,NA
smex.B.3mM,51.0471253055111,Green,NA,28.6095933650344,NA
smex.B.3mM,51.5294376500371,Green,NA,28.9427150735917,NA
smex.B.3mM,52.6756577162385,Green,NA,26.9137787238926,NA
smex.B.3mM,52.7476720137835,Bleached,NA,24.2205949381262,NA
smex.B.3mM,53.1795790851636,Bleached,NA,24.1170608110176,NA
smex.B.3mM,58,Green,NA,22,NA
smex.B.3mM,53.4811562751128,Bleached,NA,23.4496119440814,NA
smex.B.3mM,53.7113527484587,Bleached,NA,27.2667708270427,NA
smex.B.3mM,54.3752806964778,Green,NA,26.1325109254053,NA
smex.B.3mM,54.5681289142469,Green,NA,20.90211020978,NA
smex.B.3mM,55.0589142889444,Green,NA,23.6362051325557,NA
smex.B.3mM,55.5173682310345,Green,NA,26.9232792727063,NA
smex.C.0.5mM,2.49491834508493,Bleached,10.1760058675892,NA,NA
smex.C.0.5mM,3.01845035273997,Green,9.72966789162562,NA,NA
smex.C.0.5mM,3.0313998974372,Bleached,9.38917702023373,NA,NA
smex.C.0.5mM,3.25355077735066,Bleached,10.0403513358011,NA,NA
smex.C.0.5mM,5,Bleached,8,NA,NA
smex.C.0.5mM,4.04373042994812,Green,7.52684830735513,NA,NA
smex.C.0.5mM,4.1085270081562,Bleached,9.98134506518901,NA,NA
smex.C.0.5mM,4.14313278962386,Bleached,11.4058679310715,NA,NA
smex.C.0.5mM,4.15094332511361,Green,10.8214984485278,NA,NA
smex.C.0.5mM,4.18127631888877,Bleached,10.9670014495925,NA,NA
smex.C.0.5mM,4.25311051170747,Bleached,11.5929603791664,NA,NA
smex.C.0.5mM,4.33104206177594,Bleached,10.1306540629039,NA,NA
smex.C.0.5mM,4.34070412300838,Green,9.38777363444252,NA,NA
smex.C.0.5mM,2,Bleached,8.9794671695253,NA,NA
smex.C.0.5mM,4.74009640709187,Green,10.3843254825601,NA,NA
smex.C.0.5mM,4.80414063594615,Bleached,11.5627467345541,NA,NA
smex.C.0.5mM,4.84361924323991,Bleached,12,NA,NA
smex.C.0.5mM,4.91752654521355,Green,12.7026395492642,NA,NA
smex.C.0.5mM,3,Green,10.396561896819,NA,NA
smex.C.0.5mM,5.03957411444376,Bleached,8.24776145226168,NA,NA
smex.C.0.5mM,5.05654690327049,Green,10.2443055918819,NA,NA
smex.C.0.5mM,5.05916795482559,Green,11.2490991202265,NA,NA
smex.C.0.5mM,5.07572822107092,Green,10.0099233587122,NA,NA
smex.C.0.5mM,5.12656682356483,Bleached,9.55518278869448,NA,NA
smex.C.0.5mM,6,Green,14,NA,NA
smex.C.0.5mM,5.16768800354804,Bleached,10.9758063531777,NA,NA
smex.C.0.5mM,5.28754116316361,Green,10.2248865323404,NA,NA
smex.C.0.5mM,5.54465977379595,Bleached,10.800019161488,NA,NA
smex.C.0.5mM,5.5786813470891,Bleached,10.1300612209345,NA,NA
smex.C.0.5mM,5.78619392618302,Bleached,11.3604519713079,NA,NA
smex.C.0.5mM,5.89052699198193,Bleached,10.1657083769548,NA,NA
smex.C.0.5mM,5.95258704043827,Green,9.4827716107339,NA,NA
smex.C.0.5mM,6.02210565855551,Bleached,9.34964658783667,NA,NA
smex.C.0.5mM,6.18721378789777,Bleached,9.66693922081889,NA,NA
smex.C.0.5mM,8,Green,13,NA,NA
smex.C.0.5mM,6.42686296959453,Bleached,9.3317284217797,NA,NA
smex.C.0.5mM,6.43163097598057,Bleached,10.7755153125234,NA,NA
smex.C.0.5mM,6.44231778134839,Bleached,11.2823775598253,NA,NA
smex.C.0.5mM,6.72833489935836,Bleached,11.3683729810006,NA,NA
smex.C.0.5mM,6.95447611602112,Bleached,9.56528217435658,NA,NA
smex.C.0.5mM,18.5284300328583,Bleached,NA,NA,16.0870814761684
smex.C.0.5mM,21.1368199360224,Bleached,NA,NA,12.4897255269902
smex.C.0.5mM,21.423526678341,Bleached,NA,NA,20.0852892663829
smex.C.0.5mM,22.2864085067035,Green,NA,NA,15.7016100847674
smex.C.0.5mM,22.9276631041312,Green,NA,NA,14.9076466986564
smex.C.0.5mM,23.58780491482,Green,NA,NA,13.3013932959519
smex.C.0.5mM,24.1911619615454,Bleached,NA,NA,13.7821554347797
smex.C.0.5mM,25.3816877231092,Green,NA,NA,17.9616915488444
smex.C.0.5mM,25.9593820780984,Bleached,NA,NA,17.4035731051965
smex.C.0.5mM,26.1669077304683,Green,NA,NA,13.1983804374708
smex.C.0.5mM,29,Green,NA,NA,15
smex.C.0.5mM,27.9168509202636,Bleached,NA,NA,12.1318129998708
smex.C.0.5mM,27.9838713447749,Green,NA,NA,7.07699730296003
smex.C.0.5mM,28.0634343225792,Bleached,NA,NA,17.2694530277586
smex.C.0.5mM,28.1856311754677,Green,NA,NA,18.9645837693793
smex.C.0.5mM,28.4974060700561,Bleached,NA,NA,13.810602712303
smex.C.0.5mM,28.5475941391702,Green,NA,NA,13.146509284484
smex.C.0.5mM,28.9700006346733,Bleached,NA,NA,17.8531866179284
smex.C.0.5mM,28.9955942489719,Green,NA,NA,15.770302139849
smex.C.0.5mM,29.2161936225984,Bleached,NA,NA,17.9493696838158
smex.C.0.5mM,29.4580383748615,Bleached,NA,NA,13.81379436261
smex.C.0.5mM,29.5956824964192,Bleached,NA,NA,14.9957722140726
smex.C.0.5mM,30.3001500813528,Bleached,NA,NA,20.0457243700823
smex.C.0.5mM,30.5058655299118,Green,NA,NA,16.4620659205517
smex.C.0.5mM,30.528902858781,Green,NA,NA,6.7149071025115
smex.C.0.5mM,30.7818585597482,Green,NA,NA,12.8694105419241
smex.C.0.5mM,31.074348316235,Green,NA,NA,21.3926955738713
smex.C.0.5mM,32.3129845526333,Green,NA,NA,14.8630862130781
smex.C.0.5mM,34.2135788550604,Green,NA,NA,17.6941127591137
smex.C.0.5mM,34.2568464708563,Green,NA,NA,8.33793413476449
smex.C.0.5mM,34.3318639828162,Bleached,NA,NA,17.8587771059576
smex.C.0.5mM,34.585300563828,Bleached,NA,NA,17.7597300366475
smex.C.0.5mM,34.8804800251037,Green,NA,NA,11.3777956023628
smex.C.0.5mM,35.3349355292308,Bleached,NA,NA,14.5493759761049
smex.C.0.5mM,35.3750449399431,Bleached,NA,NA,12.9123742216025
smex.C.0.5mM,35.8435794556087,Bleached,NA,NA,12.7071828197689
smex.C.0.5mM,35.8586649715499,Green,NA,NA,12
smex.C.0.5mM,32,Bleached,NA,NA,8
smex.C.0.5mM,40.4953182329845,Green,NA,NA,14.52899214809
smex.C.0.5mM,43.3141359077693,Bleached,NA,NA,11.9047291754973
smex.C.0.5mM,52.1840778789021,Green,NA,27.779488708731,NA
smex.C.0.5mM,53.0810892192505,Green,NA,34.7156545192733,NA
smex.C.0.5mM,57,Green,NA,35,NA
smex.C.0.5mM,55.8973517779039,Green,NA,29.7447087314527,NA
smex.C.0.5mM,56.0445007348696,Green,NA,33.0196671150929,NA
smex.C.0.5mM,56.4453988654294,Green,NA,31.6763235802174,NA
smex.C.0.5mM,56.8050572441307,Green,NA,32.8102571642491,NA
smex.C.0.5mM,56.9824766472644,Green,NA,28.7893421887773,NA
smex.C.0.5mM,57.0690295831954,Bleached,NA,27.6204058292075,NA
smex.C.0.5mM,57.9364040836859,Green,NA,29.0113518590593,NA
smex.C.0.5mM,58.1066570034603,Bleached,NA,31.2624044138435,NA
smex.C.0.5mM,58.3622559685103,Green,NA,31.3967108274418,NA
smex.C.0.5mM,58.5174052030806,Bleached,NA,29.6696462056803,NA
smex.C.0.5mM,58.5660407485739,Green,NA,27.5730923493167,NA
smex.C.0.5mM,59.5012087926775,Green,NA,30.8437255320023,NA
smex.C.0.5mM,60,Green,NA,40,NA
smex.C.0.5mM,59.6922917750649,Bleached,NA,31.0735170577177,NA
smex.C.0.5mM,59.7468826537513,Bleached,NA,29.9373939920682,NA
smex.C.0.5mM,60.35944853486,Green,NA,31.7009482458379,NA
smex.C.0.5mM,60.6610416294679,Green,NA,30.0788826015433,NA
smex.C.0.5mM,60.8105904338369,Green,NA,30.0734523663757,NA
smex.C.0.5mM,60.8163486332699,Green,NA,30.3922089091252,NA
smex.C.0.5mM,61.4589735927012,Green,NA,29.952685295608,NA
smex.C.0.5mM,61.4622514733736,Green,NA,30.6822040399599,NA
smex.C.0.5mM,61.779592888064,Green,NA,30.6459116233688,NA
smex.C.0.5mM,61.8543007598986,Bleached,NA,27.7672788278466,NA
smex.C.0.5mM,62.0100178313687,Bleached,NA,29.2896904320786,NA
smex.C.0.5mM,62.0288194139806,Green,NA,30.0575684530191,NA
smex.C.0.5mM,62.1033450364904,Green,NA,30.1354441563151,NA
smex.C.0.5mM,66,Green,NA,35,NA
smex.C.0.5mM,62.5844125406559,Bleached,NA,31.9389204760222,NA
smex.C.0.5mM,62.7647550003808,Green,NA,29.6963209146621,NA
smex.C.0.5mM,62.9313901494896,Green,NA,29.9468797373292,NA
smex.C.0.5mM,63.7471891180239,Green,NA,30.2475640923338,NA
smex.C.0.5mM,64.1497757269303,Green,NA,25.5155678000918,NA
smex.C.0.5mM,64.5209504095594,Bleached,NA,29.7688606506971,NA
smex.C.0.5mM,64.6395066721115,Green,NA,30.7972520421558,NA
smex.C.0.5mM,64.8366252171793,Bleached,NA,26.4728120896738,NA
smex.C.0.5mM,64.9282667727193,Green,NA,34.028548350391,NA
smex.C.0.5mM,65.2490194116012,Green,NA,30.8380170961167,NA
smex.C.3mM,1.21496059021943,Bleached,1.14357407751718,NA,NA
smex.C.3mM,1.88726560815995,Green,1.13748929708709,NA,NA
smex.C.3mM,2.26445742714909,Bleached,1.20952769292062,NA,NA
smex.C.3mM,2.39179424759951,Bleached,1.16130710194048,NA,NA
smex.C.3mM,0.5,Bleached,2,NA,NA
smex.C.3mM,2.5221513386031,Green,1.11338288880732,NA,NA
smex.C.3mM,2.85577999476448,Bleached,1.53023293512775,NA,NA
smex.C.3mM,2.8855391923731,Bleached,0.951167116088755,NA,NA
smex.C.3mM,3.01333594043189,Bleached,1.22472350718448,NA,NA
smex.C.3mM,3.16851306477822,Green,0.946283699260293,NA,NA
smex.C.3mM,3.26954517181188,Bleached,1.2414526055442,NA,NA
smex.C.3mM,3.28134249158378,Bleached,0.725773791033016,NA,NA
smex.C.3mM,3.37686847516953,Bleached,0.948131766161177,NA,NA
smex.C.3mM,2,Bleached,1,NA,NA
smex.C.3mM,3.47087462232251,Bleached,1.34145593802264,NA,NA
smex.C.3mM,3.47537428898614,Bleached,0.966992097617013,NA,NA
smex.C.3mM,3.54785887403043,Bleached,1.04522918946701,NA,NA
smex.C.3mM,3.6213543335476,Green,0.835751855911292,NA,NA
smex.C.3mM,3.8648018045078,Green,1.25789919257353,NA,NA
smex.C.3mM,3.96107948028348,Bleached,1.42912827278419,NA,NA
smex.C.3mM,3.98072130130929,Bleached,0.918633110192211,NA,NA
smex.C.3mM,4.02219382825588,Bleached,1.0917976686185,NA,NA
smex.C.3mM,4.02609488043343,Bleached,1.3628159203615,NA,NA
smex.C.3mM,4.09384831744473,Bleached,0.967848145490971,NA,NA
smex.C.3mM,4.31505121507526,Bleached,1.70050136411565,NA,NA
smex.C.3mM,6,Green,1.5,NA,NA
smex.C.3mM,4.39725247709993,Bleached,1.07949861289141,NA,NA
smex.C.3mM,4.40260883754173,Bleached,1.10954918331449,NA,NA
smex.C.3mM,4.59606976376383,Bleached,0.96103096752055,NA,NA
smex.C.3mM,4.69147670346352,Bleached,0.881057115255355,NA,NA
smex.C.3mM,4.76661439630095,Bleached,1.06697346539375,NA,NA
smex.C.3mM,4.8096113163594,Bleached,0.841686130405831,NA,NA
smex.C.3mM,4.8888919570671,Bleached,0.821796271414444,NA,NA
smex.C.3mM,4.91990670934917,Green,0.828565175158828,NA,NA
smex.C.3mM,4.97922859098346,Bleached,1.03561735344705,NA,NA
smex.C.3mM,5.00893467303306,Green,0.962940103307206,NA,NA
smex.C.3mM,5.04688665767539,Bleached,1.10778610459262,NA,NA
smex.C.3mM,5.22763557421699,Green,0.947919756599724,NA,NA
smex.C.3mM,5.54733047496726,Bleached,NA,NA,3.78280845715808
smex.C.3mM,6,Green,0.954746498257474,NA,NA
smex.C.3mM,5.97577486896253,Bleached,1.08671608602957,NA,NA
smex.C.3mM,6.56439955093772,Bleached,NA,NA,6.51388203080753
smex.C.3mM,7.23346568912187,Bleached,NA,NA,4.6865591250909
smex.C.3mM,7.2560557087039,Bleached,NA,NA,2.37553047534688
smex.C.3mM,7.9299404225038,Bleached,NA,NA,3.45689051554703
smex.C.3mM,8.30777606006903,Green,NA,NA,8.94234371760178
smex.C.3mM,9.14981861997951,Bleached,NA,NA,8.50831119908103
smex.C.3mM,9.67463557828698,Bleached,NA,NA,5.0069619260453
smex.C.3mM,9.95474293056057,Bleached,NA,NA,2.23621505265315
smex.C.3mM,12,Bleached,NA,NA,3.5
smex.C.3mM,10.0911415282066,Green,NA,NA,8.50505667407394
smex.C.3mM,10.2572750389191,Bleached,NA,NA,4.66769138247749
smex.C.3mM,10.376593542198,Bleached,NA,NA,2.61254296548298
smex.C.3mM,10.4696123773818,Green,NA,NA,5.05154524967306
smex.C.3mM,10.820395806575,Bleached,NA,NA,6.57705600014003
smex.C.3mM,10.9354494315376,Bleached,NA,NA,5.57694722597884
smex.C.3mM,11.1771467686388,Green,NA,NA,5.41985756002168
smex.C.3mM,11.1799162336762,Bleached,NA,NA,9.14699430545497
smex.C.3mM,13,Green,NA,NA,4
smex.C.3mM,11.4162422598608,Bleached,NA,NA,8.17032449145682
smex.C.3mM,11.6056797815685,Bleached,NA,NA,1.57585350242553
smex.C.3mM,12.0076322074795,Green,NA,NA,5.82000045949655
smex.C.3mM,12.2676530548265,Bleached,NA,NA,7.31937466004027
smex.C.3mM,12.2890293226311,Bleached,NA,NA,2.14280942756429
smex.C.3mM,12.8274012172841,Bleached,NA,NA,3.91926085644689
smex.C.3mM,12.9623491619922,Bleached,NA,NA,-1.019955692211
smex.C.3mM,13.0179529316987,Bleached,NA,NA,6.08288810123447
smex.C.3mM,13.1163965393854,Green,NA,NA,5.59420198227884
smex.C.3mM,13.4320900261456,Bleached,NA,NA,5.22214980153636
smex.C.3mM,13.5199178633225,Green,NA,NA,3.16183712766662
smex.C.3mM,12,Bleached,NA,NA,9
smex.C.3mM,13.6953803246994,Green,NA,NA,5.81279991765126
smex.C.3mM,14.3872611796373,Green,NA,NA,-1.74498692188192
smex.C.3mM,14.8172174444964,Bleached,NA,NA,5.01254287376763
smex.C.3mM,15.450735417917,Bleached,NA,NA,8.97295404143097
smex.C.3mM,15.7296180153328,Green,NA,NA,5.37400904509832
smex.C.3mM,16.1300600774589,Green,NA,NA,3.20559668127442
smex.C.3mM,16.3362532632912,Bleached,NA,NA,1.38947458941538
smex.C.3mM,17.2208093862367,Bleached,NA,NA,6.2838669493648
smex.C.3mM,18.0670415487379,Green,NA,NA,4.52892029510224
smex.C.3mM,41.4970689119597,Green,NA,23.2333653120806,NA
smex.C.3mM,44.4808229007042,Green,NA,27.0364352746397,NA
smex.C.3mM,45.6152019742903,Bleached,NA,26.917909375332,NA
smex.C.3mM,45.7562328079129,Green,NA,23.328562693932,NA
smex.C.3mM,45.764889173175,Green,NA,25.000174497673,NA
smex.C.3mM,46.7998852788163,Bleached,NA,24.6003793892448,NA
smex.C.3mM,46.9139689897645,Green,NA,25.0514804433927,NA
smex.C.3mM,50,Green,NA,25,NA
smex.C.3mM,47.8204217660023,Green,NA,25.1851570473786,NA
smex.C.3mM,48.0646971743486,Green,NA,21.4744751489277,NA
smex.C.3mM,48.1384436080912,Bleached,NA,23.0676222698322,NA
smex.C.3mM,48.1670657460494,Green,NA,28.2350832180881,NA
smex.C.3mM,48.4278428025091,Bleached,NA,20.9365882052653,NA
smex.C.3mM,50,Bleached,NA,23,NA
smex.C.3mM,49.1852123355962,Bleached,NA,26.690007957917,NA
smex.C.3mM,49.3890234143257,Green,NA,25.5395963075383,NA
smex.C.3mM,49.4092209492855,Green,NA,26.6076307952089,NA
smex.C.3mM,49.5388215199574,Green,NA,25.4049405992604,NA
smex.C.3mM,49.8742962954154,Bleached,NA,28.2710705920929,NA
smex.C.3mM,49.9712131338622,Green,NA,26.6911706482393,NA
smex.C.3mM,50.0026281132725,Green,NA,23.8763827152351,NA
smex.C.3mM,50.0893408435781,Bleached,NA,26.2619512961688,NA
smex.C.3mM,50.3668553485035,Green,NA,26.8103066039311,NA
smex.C.3mM,52,Green,NA,30,NA
smex.C.3mM,50.5885743278285,Green,NA,26.3564416124075,NA
smex.C.3mM,50.7115930205927,Bleached,NA,27.8291797628127,NA
smex.C.3mM,50.8183152411124,Bleached,NA,23.2338541036961,NA
smex.C.3mM,50.901697506573,Bleached,NA,27.5928693392259,NA
smex.C.3mM,51.0471253055111,Bleached,NA,28.6095933650344,NA
smex.C.3mM,51.5294376500371,Green,NA,28.9427150735917,NA
smex.C.3mM,52.6756577162385,Bleached,NA,26.9137787238926,NA
smex.C.3mM,52.7476720137835,Green,NA,24.2205949381262,NA
smex.C.3mM,50,Green,NA,18,NA
smex.C.3mM,53.2157600280531,Green,NA,20.5821339669582,NA
smex.C.3mM,53.4811562751128,Green,NA,23.4496119440814,NA
smex.C.3mM,53.7113527484587,Green,NA,27.2667708270427,NA
smex.C.3mM,54.3752806964778,Bleached,NA,26.1325109254053,NA
smex.C.3mM,54.5681289142469,Green,NA,20.90211020978,NA
smex.C.3mM,55.0589142889444,Green,NA,23.6362051325557,NA
smex.C.3mM,55.5173682310345,Green,NA,26.9232792727063,NA
snil.A.0.5mM,34.2743548708602,Green,16.9047405623458,NA,NA
snil.A.0.5mM,35.7792716018507,Green,20.9586894660671,NA,NA
snil.A.0.5mM,35.9260402871211,Green,21.2783278459993,NA,NA
snil.A.0.5mM,36.2079907571465,Green,22.2144365595245,NA,NA
snil.A.0.5mM,39,Green,22,NA,NA
snil.A.0.5mM,37.4168012335896,Bleached,17.2977009041453,NA,NA
snil.A.0.5mM,37.486111274264,Bleached,15.1793072781902,NA,NA
snil.A.0.5mM,37.7853012643185,Green,21.977352564141,NA,NA
snil.A.0.5mM,37.9141034360666,Green,22.2764947523842,NA,NA
snil.A.0.5mM,38.0206139338454,Green,22.8661875061327,NA,NA
snil.A.0.5mM,38.2245861342125,Bleached,16.6693424440769,NA,NA
snil.A.0.5mM,38.6582829720508,Bleached,23.9700034020052,NA,NA
snil.A.0.5mM,38.8367941217525,Green,15.3664971097562,NA,NA
snil.A.0.5mM,38.88750708175,Green,15.3412308401802,NA,NA
snil.A.0.5mM,38.9169181892061,Green,18.0195947915661,NA,NA
snil.A.0.5mM,39.1066605132204,Green,21.23944942889,NA,NA
snil.A.0.5mM,39.1737799120748,Bleached,22.7024943471163,NA,NA
snil.A.0.5mM,37,Bleached,20,NA,NA
snil.A.0.5mM,39.2377316960767,Green,19.7527106535671,NA,NA
snil.A.0.5mM,39.6185296574592,Bleached,11.0816198054813,NA,NA
snil.A.0.5mM,39.7800775023917,Bleached,25.3341269810075,NA,NA
snil.A.0.5mM,39.8372618772714,Green,21.795480156735,NA,NA
snil.A.0.5mM,39.9288260530031,Green,21.4528581739156,NA,NA
snil.A.0.5mM,40.1237624622945,Bleached,16.7736693650493,NA,NA
snil.A.0.5mM,40.1289969526054,Green,14.1483467207831,NA,NA
snil.A.0.5mM,40.1492259157918,Green,27.1111570232729,NA,NA
snil.A.0.5mM,42,Green,28,NA,NA
snil.A.0.5mM,40.5783428769146,Bleached,19.6712183621602,NA,NA
snil.A.0.5mM,40.7926834024903,Green,18.3404063745935,NA,NA
snil.A.0.5mM,40.8151530544102,Bleached,26.8138829679634,NA,NA
snil.A.0.5mM,41.8512486297263,Bleached,18.7885234704394,NA,NA
snil.A.0.5mM,42.0808801193096,Green,17.9305264651121,NA,NA
snil.A.0.5mM,42.5264779586371,Green,21.0441817787953,NA,NA
snil.A.0.5mM,43.096406825328,Green,20.6302128788682,NA,NA
snil.A.0.5mM,43.1209618383601,Green,21.988622601028,NA,NA
snil.A.0.5mM,43.315101689328,Green,18.3195900225448,NA,NA
snil.A.0.5mM,43.9615325603849,Bleached,19.9849306681519,NA,NA
snil.A.0.5mM,44.807141242217,Green,23.4110196500515,NA,NA
snil.A.0.5mM,46.4254605622973,Green,29.4764612354553,NA,NA
snil.A.0.5mM,51.0643346336403,Green,21.449876800489,NA,NA
snil.A.0.5mM,62.9126881525436,Green,NA,33.3996259312561,NA
snil.A.0.5mM,63.7903188792516,Green,NA,38.9553775913455,NA
snil.A.0.5mM,64.3948109055482,Green,NA,42.8114031825735,NA
snil.A.0.5mM,66,Green,NA,40,NA
snil.A.0.5mM,64.503241979098,Green,NA,40.6670977286301,NA
snil.A.0.5mM,64.6069620317415,Green,NA,34.937754108839,NA
snil.A.0.5mM,64.8114923195395,Green,NA,38.929605267613,NA
snil.A.0.5mM,65.8702474305805,Green,NA,40.1643750479,NA
snil.A.0.5mM,66.1814855084245,Green,NA,41.6169322903485,NA
snil.A.0.5mM,66.3173526725256,Green,NA,36.183371122756,NA
snil.A.0.5mM,66.4554902549862,Green,NA,38.4539225452783,NA
snil.A.0.5mM,66.5013976454141,Green,NA,39.4968093411165,NA
snil.A.0.5mM,66.5923278668084,Green,NA,40.3871847510493,NA
snil.A.0.5mM,66.9272347859195,Green,NA,38.1635509206661,NA
snil.A.0.5mM,66.985702108553,Green,NA,40.4165138157336,NA
snil.A.0.5mM,67.1572503444741,Green,NA,38.1389877012536,NA
snil.A.0.5mM,67.2604985240102,Green,NA,37.567409469661,NA
snil.A.0.5mM,67.2918008892075,Green,NA,37.1836169548716,NA
snil.A.0.5mM,67.415035629802,Green,NA,38.8157626807067,NA
snil.A.0.5mM,67.4621045783666,Green,NA,38.1304667643715,NA
snil.A.0.5mM,67.6556910928218,Green,NA,33.0122242379051,NA
snil.A.0.5mM,67.7774037515471,Green,NA,36.8607931724518,NA
snil.A.0.5mM,67.8362141162009,Green,NA,40.3694694523036,NA
snil.A.0.5mM,68.0684423378123,Green,NA,39.8247330564923,NA
snil.A.0.5mM,68.5771006830561,Green,NA,NA,43.0188030477991
snil.A.0.5mM,68.7469224143134,Green,NA,34.0790318953442,NA
snil.A.0.5mM,69.1132684931212,Green,NA,38.5284028465837,NA
snil.A.0.5mM,69.320218390278,Green,NA,41.5756796504445,NA
snil.A.0.5mM,69.5342670664406,Green,NA,40.9169129739394,NA
snil.A.0.5mM,69.6104789104683,Green,NA,36.2087630796632,NA
snil.A.0.5mM,70.2509634983263,Green,NA,37.7037215864605,NA
snil.A.0.5mM,70.3634854237141,Green,NA,39.1342125412903,NA
snil.A.0.5mM,70.4104889253389,Green,NA,36.1036408795114,NA
snil.A.0.5mM,70.5415960365576,Green,NA,35.3009833147741,NA
snil.A.0.5mM,70.6892728983607,Green,NA,36.3839643646086,NA
snil.A.0.5mM,70.9138433571529,Green,NA,38.1337296371781,NA
snil.A.0.5mM,70.9271769353728,Green,NA,36.74601811021,NA
snil.A.0.5mM,71.0659602189171,Green,NA,35.9514256023884,NA
snil.A.0.5mM,71.1377943866308,Green,NA,39.040751720289,NA
snil.A.0.5mM,71.3845782977819,Green,NA,39.9744408040373,NA
snil.A.0.5mM,71.9700119638917,Green,NA,39.3792600078645,NA
snil.A.0.5mM,75.5647092196548,Green,NA,NA,42.0016104610779
snil.A.0.5mM,75.7405599356742,Green,NA,NA,41.5666381647836
snil.A.0.5mM,76.3385095575264,Green,NA,NA,41.4511071698755
snil.A.0.5mM,76.4202002400483,Green,NA,NA,41.1909919570642
snil.A.0.5mM,76.5002642102542,Green,NA,NA,44.006479616562
snil.A.0.5mM,76.566824927241,Green,NA,NA,41.8265017201208
snil.A.0.5mM,77.7258553553335,Green,NA,NA,40.8253993227875
snil.A.0.5mM,77.8272247577085,Green,NA,NA,39.526888071643
snil.A.0.5mM,77.8629862220458,Green,NA,NA,40.4894334499645
snil.A.0.5mM,78.1553839489276,Green,NA,NA,40.8537170344687
snil.A.0.5mM,78.1742579080536,Green,NA,NA,39.4873103284015
snil.A.0.5mM,78.4469539128624,Green,NA,NA,41.6737101223923
snil.A.0.5mM,78.8300877868261,Green,NA,NA,40.7342909259323
snil.A.0.5mM,79.1613170868398,Green,NA,NA,40.1961141752541
snil.A.0.5mM,79.1616897570787,Green,NA,NA,39.682612883506
snil.A.0.5mM,79.3022391661083,Green,NA,NA,42.3040819776261
snil.A.0.5mM,79.5251086907532,Green,NA,NA,40.8653584969466
snil.A.0.5mM,79.5593192207788,Green,NA,NA,36.4507754167771
snil.A.0.5mM,80.1927101314148,Green,NA,NA,38.9369229743172
snil.A.0.5mM,80.4146943894555,Green,NA,NA,39.2583783814032
snil.A.0.5mM,80.8449039957939,Green,NA,NA,41.0418949740564
snil.A.0.5mM,81.3261470971959,Green,NA,NA,40.6320603587806
snil.A.0.5mM,81.4679199605945,Green,NA,NA,39.5044881284401
snil.A.0.5mM,81.5659451072398,Green,NA,NA,37.0264894702883
snil.A.0.5mM,81.7078521056562,Green,NA,NA,39.4789225095155
snil.A.0.5mM,81.7612833774926,Green,NA,NA,42.1193751086999
snil.A.0.5mM,81.7626932495264,Green,NA,NA,40.9788376271271
snil.A.0.5mM,82.2160582289603,Green,NA,NA,41.3321323537824
snil.A.0.5mM,82.4397680984218,Green,NA,NA,39.576066354855
snil.A.0.5mM,82.8692847243844,Green,NA,NA,40.1000644351449
snil.A.0.5mM,82.899989011107,Green,NA,NA,39.4001904351462
